# Deterministic snapshot stream generated by an in-tree LCG. ~4000 events,
# mix of Adds and Cancels, occasional aggressive crossings. Used by the
# README's snapshot replay example and as a reproducibility anchor for
# perf testing.
0,1000077,1,4,9959
1,1000064
0,1000078,0,15,9955
1,1000052
0,1000079,0,11,9948
1,1000047
1,1000046
1,1000070
0,1000080,1,13,9954
1,1000019
0,1000081,0,31,9943
0,1000082,1,38,9950
0,1000083,1,23,9955
0,1000084,0,44,9947
0,1000085,1,39,9953
0,1000086,1,16,9953
0,1000087,1,4,9950
0,1000088,1,5,9952
1,1000044
0,1000089,1,6,9951
1,1000068
0,1000090,1,11,9946
0,1000091,1,22,9946
0,1000092,0,41,9940
1,1000035
0,1000093,0,47,9943
0,1000094,1,22,9949
0,1000095,1,49,9945
1,1000048
0,1000096,1,17,9948
0,1000097,0,38,9938
0,1000098,0,4,9937
0,1000099,1,20,9942
1,1000080
0,1000100,0,28,9938
0,1000101,1,38,9940
0,1000102,0,47,9931
0,1000103,0,27,9929
0,1000104,0,8,9930
0,1000105,1,18,9936
0,1000106,0,22,9933
0,1000107,0,6,9928
0,1000108,1,12,9934
0,1000109,0,10,9929
1,1000102
0,1000110,1,17,9939
1,1000059
1,1000030
1,1000057
0,1000111,0,45,9929
0,1000112,0,25,9932
1,1000053
0,1000113,0,13,9932
0,1000114,0,23,9929
0,1000115,0,41,9931
1,1000004
1,1000076
1,1000096
1,1000081
0,1000116,0,1,9930
1,1000086
1,1000115
1,1000089
0,1000117,1,32,9933
0,1000118,1,22,9933
0,1000119,0,16,9925
0,1000120,1,37,9933
0,1000121,1,16,9932
0,1000122,0,5,9923
0,1000123,1,25,9930
0,1000124,0,47,9925
0,1000125,0,34,9921
0,1000126,0,45,9920
0,1000127,0,42,9920
0,1000128,0,8,9920
0,1000129,1,2,9926
1,1000091
0,1000130,1,28,9922
0,1000131,1,11,9921
0,1000132,0,19,9915
0,1000133,1,11,9919
0,1000134,0,2,9916
1,1000107
0,1000135,1,4,9918
1,1000125
0,1000136,1,28,9918
0,1000137,1,48,9917
0,1000138,0,12,9907
0,1000139,0,42,9911
0,1000140,1,23,9913
0,1000141,0,4,9912
1,1000061
0,1000142,0,4,9912
0,1000143,1,43,9914
0,1000144,0,33,9912
0,1000145,1,23,9916
0,1000146,0,8,9909
0,1000147,0,34,9913
0,1000148,1,16,9918
1,1000075
1,1000147
0,1000149,0,17,9914
1,1000028
0,1000150,0,46,9909
0,1000151,0,39,9907
1,1000092
0,1000152,0,19,9908
0,1000153,1,41,9911
0,1000154,0,34,9907
0,1000155,1,40,9913
1,1000034
0,1000156,0,43,9901
0,1000157,1,48,9910
0,1000158,1,4,9910
0,1000159,0,37,9903
0,1000160,0,14,9900
0,1000161,0,5,9898
0,1000162,1,37,9907
1,1000124
0,1000163,1,1,9902
0,1000164,0,18,9897
0,1000165,1,4,9905
1,1000101
1,1000021
0,1000166,0,36,9901
0,1000167,0,35,9900
0,1000168,0,25,9900
0,1000169,0,39,9899
0,1000170,0,36,9899
0,1000171,1,9,9902
0,1000172,0,20,9899
0,1000173,1,48,9902
0,1000174,1,10,9902
0,1000175,0,2,9897
1,1000087
0,1000176,1,4,9901
0,1000177,1,17,9899
1,1000169
0,1000178,0,33,9893
0,1000179,1,20,9900
0,1000180,1,42,9899
0,1000181,1,44,9902
0,1000182,1,33,9899
1,1000154
0,1000183,1,8,9899
0,1000184,0,46,9894
0,1000185,1,9,9896
1,1000129
0,1000186,1,2,9895
0,1000187,0,21,9892
0,1000188,1,22,9893
0,1000189,0,12,9889
1,1000065
0,1000190,1,43,9897
0,1000191,0,1,9889
1,1000060
0,1000192,0,26,9890
0,1000193,0,18,9890
0,1000194,0,13,9889
0,1000195,1,27,9893
0,1000196,1,2,9890
0,1000197,0,32,9886
0,1000198,0,8,9882
0,1000199,1,46,9888
0,1000200,0,23,9882
0,1000201,0,22,9880
0,1000202,0,8,9880
0,1000203,1,27,9887
0,1000204,1,45,9884
1,1000056
0,1000205,0,25,9880
0,1000206,1,9,9884
1,1000189
0,1000207,1,49,9881
0,1000208,1,24,9875
0,1000209,0,9,9871
0,1000210,1,32,9880
0,1000211,1,27,9875
0,1000212,1,14,9875
1,1000151
0,1000213,0,2,9871
0,1000214,1,32,9876
0,1000215,0,10,9871
0,1000216,0,4,9873
0,1000217,1,42,9875
0,1000218,1,41,9879
1,1000166
1,1000121
0,1000219,0,21,9873
0,1000220,0,8,9872
0,1000221,0,1,9871
1,1000094
0,1000222,1,10,9874
0,1000223,1,21,9875
0,1000224,0,40,9869
0,1000225,1,43,9875
1,1000123
0,1000226,0,31,9868
0,1000227,1,10,9870
1,1000191
0,1000228,0,26,9863
0,1000229,1,39,9864
0,1000230,0,29,9857
0,1000231,1,7,9862
1,1000122
0,1000232,0,9,9855
1,1000095
1,1000152
0,1000233,1,35,9861
0,1000234,1,1,9858
1,1000205
1,1000185
1,1000020
0,1000235,1,46,9858
0,1000236,0,2,9848
0,1000237,1,9,9854
1,1000113
1,1000082
0,1000238,1,13,9850
0,1000239,0,2,9840
0,1000240,0,27,9843
0,1000241,1,45,9850
0,1000242,0,9,9844
0,1000243,1,49,9844
0,1000244,1,25,9845
1,1000159
0,1000245,1,13,9845
0,1000246,1,7,9844
0,1000247,1,45,9845
0,1000248,1,15,9846
0,1000249,0,12,9843
0,1000250,1,35,9850
1,1000226
0,1000251,1,2,9847
0,1000252,0,15,9843
0,1000253,0,29,9841
1,1000108
0,1000254,1,2,9844
0,1000255,0,8,9843
0,1000256,0,47,9841
0,1000257,1,29,9841
0,1000258,0,12,9836
0,1000259,0,18,9839
1,1000120
0,1000260,1,35,9845
1,1000211
1,1000195
0,1000261,0,32,9836
0,1000262,0,16,9836
1,1000157
0,1000263,1,36,9840
0,1000264,1,10,9835
0,1000265,0,41,9828
1,1000016
1,1000093
0,1000266,1,8,9833
0,1000267,1,11,9832
0,1000268,0,27,9830
0,1000269,0,27,9830
0,1000270,0,13,9830
0,1000271,1,36,9831
0,1000272,0,28,9828
1,1000224
1,1000213
0,1000273,0,15,9825
1,1000258
0,1000274,0,5,9823
0,1000275,1,24,9826
0,1000276,0,10,9823
0,1000277,0,29,9820
0,1000278,0,7,9820
1,1000212
0,1000279,1,41,9827
0,1000280,0,22,9821
0,1000281,0,37,9821
1,1000266
0,1000282,1,7,9823
0,1000283,1,36,9823
0,1000284,0,7,9818
0,1000285,1,8,9821
0,1000286,0,1,9817
0,1000287,1,2,9818
1,1000215
0,1000288,0,28,9814
1,1000253
1,1000230
0,1000289,1,5,9816
0,1000290,1,15,9815
0,1000291,0,25,9812
0,1000292,1,24,9819
1,1000104
0,1000293,1,12,9813
0,1000294,1,40,9814
0,1000295,1,45,9816
0,1000296,0,46,9813
0,1000297,0,20,9810
1,1000190
0,1000298,1,20,9819
0,1000299,1,10,9818
1,1000058
0,1000300,0,37,9808
0,1000301,1,32,9818
0,1000302,1,9,9813
1,1000245
0,1000303,0,34,9810
0,1000304,0,19,9807
0,1000305,1,15,9817
1,1000085
0,1000306,0,22,9810
0,1000307,0,17,9810
1,1000234
0,1000308,0,38,9806
0,1000309,0,43,9808
1,1000261
0,1000310,0,45,9803
0,1000311,0,9,9804
0,1000312,1,27,9809
1,1000304
0,1000313,0,1,9802
1,1000264
1,1000240
0,1000314,1,5,9806
1,1000231
1,1000135
0,1000315,0,40,9802
0,1000316,1,34,9805
0,1000317,1,35,9806
0,1000318,0,4,9801
0,1000319,1,15,9802
0,1000320,1,12,9806
0,1000321,1,18,9807
0,1000322,0,36,9801
0,1000323,1,9,9806
1,1000305
0,1000324,0,35,9798
0,1000325,1,44,9799
0,1000326,0,29,9793
0,1000327,0,45,9790
0,1000328,0,25,9788
1,1000209
0,1000329,0,20,9793
1,1000222
0,1000330,1,2,9797
0,1000331,1,16,9796
0,1000332,1,40,9798
1,1000066
0,1000333,0,2,9790
0,1000334,0,25,9789
0,1000335,0,11,9788
0,1000336,1,3,9793
1,1000329
0,1000337,0,31,9786
0,1000338,0,17,9785
1,1000027
0,1000339,1,49,9787
0,1000340,0,24,9783
0,1000341,0,35,9784
0,1000342,1,24,9786
0,1000343,0,21,9781
0,1000344,0,44,9783
0,1000345,0,47,9785
0,1000346,0,7,9782
0,1000347,1,34,9787
1,1000307
0,1000348,1,5,9785
0,1000349,0,27,9781
0,1000350,1,27,9785
0,1000351,1,41,9784
1,1000350
0,1000352,0,5,9782
0,1000353,0,26,9782
1,1000319
0,1000354,0,36,9778
0,1000355,1,27,9784
1,1000172
0,1000356,1,3,9782
0,1000357,0,31,9775
1,1000162
1,1000227
0,1000358,1,35,9783
0,1000359,1,11,9782
1,1000045
0,1000360,1,2,9777
0,1000361,1,9,9777
1,1000351
0,1000362,1,19,9777
0,1000363,0,12,9770
0,1000364,1,30,9774
1,1000275
0,1000365,1,9,9773
0,1000366,0,35,9767
0,1000367,0,10,9769
1,1000336
0,1000368,1,7,9775
0,1000369,1,18,9775
0,1000370,0,26,9766
1,1000237
0,1000371,1,32,9770
0,1000372,1,15,9771
0,1000373,1,48,9773
1,1000254
0,1000374,0,16,9763
0,1000375,1,33,9769
0,1000376,1,2,9770
0,1000377,1,18,9766
0,1000378,0,44,9761
0,1000379,1,30,9768
0,1000380,1,21,9765
1,1000140
0,1000381,1,34,9766
0,1000382,0,34,9761
0,1000383,0,22,9759
0,1000384,0,29,9760
0,1000385,1,7,9764
0,1000386,1,41,9764
1,1000167
0,1000387,0,24,9758
0,1000388,1,15,9763
0,1000389,1,41,9761
0,1000390,0,47,9760
0,1000391,0,1,9757
0,1000392,1,8,9767
0,1000393,1,22,9768
0,1000394,0,5,9762
0,1000395,0,28,9758
0,1000396,1,39,9766
0,1000397,1,43,9764
0,1000398,0,19,9760
0,1000399,0,23,9758
0,1000400,1,24,9765
0,1000401,0,41,9759
0,1000402,0,28,9761
0,1000403,1,36,9764
1,1000303
0,1000404,1,16,9764
0,1000405,1,4,9761
0,1000406,1,31,9763
0,1000407,1,27,9763
0,1000408,1,45,9759
0,1000409,0,38,9758
0,1000410,0,32,9753
0,1000411,0,32,9756
1,1000297
0,1000412,0,28,9752
0,1000413,1,50,9758
0,1000414,0,9,9754
0,1000415,1,16,9754
0,1000416,0,18,9748
0,1000417,0,36,9750
1,1000397
0,1000418,0,26,9751
0,1000419,1,17,9757
1,1000042
0,1000420,0,47,9752
0,1000421,0,9,9755
0,1000422,0,37,9756
0,1000423,1,6,9756
0,1000424,0,19,9750
0,1000425,1,19,9759
0,1000426,0,4,9753
0,1000427,0,34,9753
0,1000428,1,25,9753
1,1000405
0,1000429,1,35,9756
0,1000430,0,4,9750
0,1000431,0,33,9748
0,1000432,1,20,9751
0,1000433,1,46,9750
0,1000434,0,42,9744
1,1000284
1,1000127
0,1000435,1,33,9748
1,1000315
0,1000436,0,49,9744
0,1000437,0,18,9743
0,1000438,1,6,9748
1,1000198
0,1000439,0,29,9743
0,1000440,1,6,9749
0,1000441,1,17,9751
1,1000186
0,1000442,0,27,9744
1,1000133
0,1000443,1,31,9746
0,1000444,0,49,9738
0,1000445,1,44,9742
0,1000446,1,20,9745
0,1000447,1,21,9745
0,1000448,0,14,9740
1,1000112
0,1000449,1,16,9745
0,1000450,0,21,9735
0,1000451,0,49,9737
1,1000385
0,1000452,0,45,9740
1,1000073
1,1000163
0,1000453,1,32,9741
0,1000454,0,14,9737
0,1000455,0,44,9736
0,1000456,1,47,9742
0,1000457,0,9,9739
0,1000458,1,6,9739
0,1000459,1,38,9738
0,1000460,0,19,9734
1,1000238
0,1000461,1,17,9735
0,1000462,0,16,9728
0,1000463,1,45,9735
0,1000464,0,27,9732
0,1000465,1,18,9738
0,1000466,0,44,9733
0,1000467,0,30,9731
0,1000468,0,24,9729
1,1000176
0,1000469,0,24,9730
0,1000470,1,11,9734
1,1000074
1,1000138
0,1000471,0,35,9727
0,1000472,0,45,9725
0,1000473,0,22,9724
1,1000449
0,1000474,0,35,9718
1,1000259
0,1000475,0,46,9717
0,1000476,0,1,9720
0,1000477,0,21,9717
0,1000478,1,21,9721
1,1000407
0,1000479,0,42,9718
1,1000346
0,1000480,1,32,9718
0,1000481,1,50,9718
1,1000441
0,1000482,0,44,9715
0,1000483,1,28,9716
0,1000484,0,1,9710
1,1000338
0,1000485,0,4,9706
0,1000486,1,46,9711
0,1000487,0,36,9708
0,1000488,1,26,9716
1,1000287
0,1000489,0,40,9708
0,1000490,0,20,9705
0,1000491,1,7,9710
0,1000492,1,28,9713
0,1000493,1,46,9710
0,1000494,1,14,9706
1,1000036
0,1000495,0,25,9704
0,1000496,0,40,9702
0,1000497,0,45,9701
0,1000498,1,36,9702
1,1000378
0,1000499,1,30,9708
0,1000500,1,37,9705
0,1000501,0,21,9701
1,1000246
0,1000502,1,12,9707
0,1000503,1,3,9707
0,1000504,0,4,9697
1,1000444
0,1000505,0,10,9697
0,1000506,0,44,9697
0,1000507,0,43,9698
0,1000508,1,32,9701
0,1000509,1,12,9703
0,1000510,1,17,9706
0,1000511,0,42,9697
0,1000512,1,38,9705
0,1000513,1,5,9703
0,1000514,0,20,9694
0,1000515,0,41,9698
1,1000025
0,1000516,1,17,9702
0,1000517,0,10,9691
1,1000440
0,1000518,1,19,9699
1,1000114
0,1000519,1,15,9695
1,1000099
0,1000520,0,40,9690
0,1000521,0,27,9685
1,1000334
0,1000522,1,49,9690
1,1000333
0,1000523,0,48,9689
0,1000524,1,34,9697
0,1000525,1,47,9695
0,1000526,0,45,9694
0,1000527,0,37,9690
0,1000528,1,23,9698
0,1000529,1,4,9697
1,1000409
0,1000530,1,43,9699
0,1000531,0,41,9693
0,1000532,1,31,9702
0,1000533,1,3,9697
1,1000509
0,1000534,0,4,9691
0,1000535,0,45,9687
0,1000536,0,29,9690
1,1000425
0,1000537,1,47,9690
0,1000538,0,11,9682
0,1000539,1,31,9690
0,1000540,1,48,9692
0,1000541,0,22,9682
0,1000542,1,1,9690
1,1000278
1,1000473
1,1000384
0,1000543,0,39,9682
0,1000544,0,24,9682
0,1000545,1,23,9686
0,1000546,1,27,9687
0,1000547,1,12,9685
0,1000548,0,27,9677
0,1000549,1,30,9684
0,1000550,1,16,9682
0,1000551,1,9,9681
0,1000552,1,29,9682
1,1000241
0,1000553,0,19,9676
0,1000554,0,48,9675
0,1000555,1,23,9682
0,1000556,1,44,9680
0,1000557,1,40,9683
1,1000324
0,1000558,0,8,9675
0,1000559,0,21,9673
0,1000560,1,16,9679
0,1000561,1,21,9677
0,1000562,1,39,9675
1,1000197
1,1000349
1,1000536
0,1000563,1,7,9675
1,1000072
1,1000069
0,1000564,0,48,9671
0,1000565,0,34,9672
0,1000566,1,21,9678
0,1000567,1,18,9674
0,1000568,0,36,9672
1,1000358
0,1000569,0,22,9671
0,1000570,0,26,9672
0,1000571,1,44,9675
1,1000177
0,1000572,1,6,9676
0,1000573,1,8,9674
0,1000574,1,45,9672
0,1000575,0,17,9671
0,1000576,0,48,9669
0,1000577,0,20,9666
0,1000578,1,24,9674
1,1000286
1,1000150
0,1000579,0,29,9665
0,1000580,1,5,9667
0,1000581,0,2,9662
1,1000265
1,1000398
0,1000582,1,33,9660
0,1000583,1,31,9660
1,1000438
0,1000584,1,33,9660
0,1000585,0,6,9653
1,1000289
0,1000586,1,46,9656
0,1000587,1,32,9659
0,1000588,0,16,9651
0,1000589,1,24,9654
0,1000590,0,6,9653
0,1000591,1,8,9655
1,1000158
1,1000376
0,1000592,0,1,9647
0,1000593,1,38,9654
0,1000594,1,40,9651
0,1000595,0,33,9647
0,1000596,0,21,9648
0,1000597,0,8,9643
0,1000598,0,6,9647
0,1000599,0,41,9644
0,1000600,0,5,9643
1,1000461
0,1000601,0,49,9645
0,1000602,0,19,9642
0,1000603,0,43,9645
1,1000244
0,1000604,1,44,9650
1,1000126
0,1000605,0,18,9641
0,1000606,0,27,9638
0,1000607,0,36,9638
0,1000608,0,1,9638
0,1000609,0,18,9638
0,1000610,1,42,9639
1,1000422
0,1000611,0,30,9636
0,1000612,1,46,9642
1,1000472
0,1000613,1,28,9639
0,1000614,1,50,9639
0,1000615,0,50,9633
1,1000203
0,1000616,1,27,9638
0,1000617,0,43,9634
0,1000618,1,7,9637
0,1000619,0,21,9630
0,1000620,1,47,9636
0,1000621,1,28,9637
0,1000622,1,28,9635
0,1000623,1,25,9635
0,1000624,0,11,9630
0,1000625,0,4,9629
1,1000462
0,1000626,1,20,9634
0,1000627,1,33,9635
0,1000628,0,14,9628
0,1000629,1,46,9633
1,1000549
1,1000263
0,1000630,1,44,9633
0,1000631,0,11,9623
1,1000403
1,1000493
1,1000554
0,1000632,0,16,9622
1,1000574
1,1000401
0,1000633,0,37,9624
1,1000299
0,1000634,0,28,9621
1,1000325
0,1000635,1,5,9626
0,1000636,0,48,9624
0,1000637,0,26,9619
0,1000638,0,28,9621
1,1000283
0,1000639,1,7,9627
0,1000640,0,33,9622
0,1000641,1,31,9625
0,1000642,1,49,9625
1,1000426
1,1000300
1,1000223
1,1000353
0,1000643,0,21,9619
0,1000644,1,23,9624
0,1000645,0,7,9614
0,1000646,0,43,9619
0,1000647,0,50,9617
0,1000648,0,22,9619
0,1000649,1,27,9625
0,1000650,1,22,9620
1,1000221
0,1000651,0,26,9617
0,1000652,0,46,9614
0,1000653,0,37,9613
0,1000654,0,27,9614
1,1000145
0,1000655,0,11,9618
0,1000656,0,18,9618
0,1000657,0,38,9614
0,1000658,1,16,9621
0,1000659,0,22,9615
0,1000660,0,14,9619
0,1000661,0,42,9613
0,1000662,1,25,9623
0,1000663,1,3,9626
0,1000664,1,38,9623
0,1000665,1,40,9619
1,1000331
0,1000666,0,47,9620
0,1000667,1,42,9621
1,1000648
0,1000668,0,37,9619
0,1000669,1,48,9620
0,1000670,0,18,9616
1,1000586
0,1000671,1,27,9623
0,1000672,0,17,9615
0,1000673,0,37,9614
0,1000674,0,5,9615
0,1000675,1,31,9618
0,1000676,1,13,9618
0,1000677,1,45,9619
0,1000678,1,10,9617
0,1000679,1,3,9615
1,1000232
0,1000680,1,41,9610
0,1000681,0,22,9606
0,1000682,1,39,9609
0,1000683,0,40,9604
0,1000684,0,36,9603
1,1000682
0,1000685,1,2,9609
0,1000686,0,14,9600
0,1000687,0,46,9599
1,1000523
0,1000688,1,30,9604
0,1000689,0,47,9599
0,1000690,0,25,9599
0,1000691,0,12,9596
0,1000692,0,2,9592
0,1000693,1,43,9602
0,1000694,1,44,9602
0,1000695,1,37,9601
0,1000696,0,3,9595
0,1000697,1,6,9597
0,1000698,1,26,9599
0,1000699,1,18,9598
0,1000700,1,7,9594
1,1000149
1,1000672
0,1000701,0,2,9588
0,1000702,1,39,9594
1,1000557
0,1000703,1,27,9590
0,1000704,1,38,9588
0,1000705,1,35,9590
1,1000513
1,1000566
1,1000610
0,1000706,0,8,9583
0,1000707,0,47,9584
0,1000708,1,50,9586
1,1000274
0,1000709,1,13,9583
0,1000710,1,12,9586
0,1000711,0,41,9579
0,1000712,0,34,9580
0,1000713,0,23,9580
1,1000173
0,1000714,1,34,9584
0,1000715,1,50,9586
1,1000323
0,1000716,1,6,9581
0,1000717,1,41,9583
0,1000718,1,8,9582
0,1000719,1,23,9578
0,1000720,0,36,9572
0,1000721,1,25,9582
0,1000722,0,45,9578
1,1000556
0,1000723,0,1,9577
0,1000724,0,31,9578
1,1000542
0,1000725,0,17,9580
0,1000726,0,44,9580
0,1000727,0,10,9579
0,1000728,1,23,9583
1,1000492
1,1000456
0,1000729,1,8,9582
1,1000475
0,1000730,0,25,9579
1,1000117
0,1000731,0,24,9574
0,1000732,0,8,9574
1,1000375
0,1000733,0,12,9576
0,1000734,1,50,9580
1,1000134
1,1000718
0,1000735,0,13,9571
0,1000736,1,50,9572
0,1000737,1,47,9573
0,1000738,1,2,9573
0,1000739,1,17,9574
0,1000740,1,39,9579
1,1000634
0,1000741,1,27,9577
0,1000742,1,50,9575
0,1000743,0,45,9573
0,1000744,0,45,9573
1,1000430
0,1000745,1,10,9581
0,1000746,0,29,9573
0,1000747,0,39,9575
1,1000314
0,1000748,1,32,9579
1,1000530
0,1000749,1,5,9581
1,1000746
1,1000546
0,1000750,1,47,9585
0,1000751,1,30,9583
0,1000752,0,37,9582
0,1000753,0,11,9582
0,1000754,0,44,9578
0,1000755,0,36,9576
0,1000756,0,1,9580
0,1000757,1,20,9583
0,1000758,1,25,9585
0,1000759,0,28,9577
1,1000321
1,1000725
1,1000368
0,1000760,0,39,9581
1,1000543
0,1000761,1,30,9584
1,1000495
0,1000762,1,18,9587
1,1000611
0,1000763,0,17,9579
0,1000764,1,36,9585
0,1000765,0,34,9583
1,1000330
1,1000276
0,1000766,1,26,9582
1,1000646
0,1000767,0,49,9577
0,1000768,1,3,9583
0,1000769,0,24,9581
0,1000770,0,42,9579
0,1000771,1,15,9583
0,1000772,0,47,9575
0,1000773,0,32,9574
1,1000729
0,1000774,0,38,9574
0,1000775,0,39,9571
1,1000627
0,1000776,1,5,9578
0,1000777,0,44,9571
1,1000754
0,1000778,1,38,9574
1,1000703
0,1000779,1,30,9574
0,1000780,1,6,9574
1,1000447
1,1000719
1,1000103
0,1000781,1,42,9572
1,1000071
0,1000782,1,46,9567
0,1000783,0,45,9563
0,1000784,1,20,9569
0,1000785,0,48,9559
1,1000417
0,1000786,0,42,9559
1,1000273
0,1000787,0,32,9559
0,1000788,1,48,9562
0,1000789,1,18,9562
0,1000790,1,18,9561
0,1000791,1,17,9561
0,1000792,1,1,9560
0,1000793,1,46,9560
0,1000794,0,31,9555
0,1000795,1,17,9557
0,1000796,1,29,9557
1,1000576
0,1000797,1,39,9557
0,1000798,0,47,9556
1,1000248
0,1000799,0,23,9558
0,1000800,0,1,9556
0,1000801,1,9,9560
0,1000802,1,6,9560
0,1000803,1,42,9556
0,1000804,0,2,9554
0,1000805,0,3,9551
1,1000111
1,1000770
0,1000806,1,50,9554
0,1000807,1,14,9555
0,1000808,1,38,9555
1,1000689
0,1000809,1,26,9554
0,1000810,1,2,9554
1,1000311
1,1000078
0,1000811,0,16,9551
0,1000812,0,10,9548
0,1000813,1,21,9550
0,1000814,0,33,9547
0,1000815,0,38,9546
0,1000816,0,25,9547
0,1000817,1,23,9551
1,1000748
0,1000818,1,49,9553
0,1000819,0,9,9547
0,1000820,0,28,9544
0,1000821,1,16,9546
1,1000181
0,1000822,0,35,9540
1,1000723
0,1000823,0,49,9543
0,1000824,0,8,9543
1,1000345
1,1000484
1,1000793
0,1000825,1,3,9544
0,1000826,1,25,9542
0,1000827,1,5,9539
0,1000828,1,43,9539
0,1000829,1,8,9540
0,1000830,1,32,9537
1,1000520
0,1000831,0,22,9529
0,1000832,1,44,9535
0,1000833,1,24,9536
1,1000294
0,1000834,1,6,9535
1,1000393
1,1000214
1,1000741
1,1000704
0,1000835,0,31,9522
0,1000836,1,40,9528
0,1000837,1,14,9528
0,1000838,0,31,9526
0,1000839,1,13,9530
0,1000840,1,25,9527
0,1000841,0,29,9522
1,1000774
0,1000842,0,8,9521
0,1000843,1,18,9526
0,1000844,0,16,9519
1,1000442
0,1000845,1,20,9523
1,1000233
0,1000846,1,9,9521
1,1000701
0,1000847,0,27,9513
0,1000848,0,47,9516
1,1000651
0,1000849,1,39,9518
1,1000697
0,1000850,1,23,9515
1,1000437
0,1000851,0,39,9507
0,1000852,1,35,9510
1,1000479
0,1000853,0,21,9508
1,1000553
0,1000854,1,11,9512
0,1000855,1,2,9513
0,1000856,1,43,9510
1,1000853
0,1000857,0,32,9505
0,1000858,1,30,9510
0,1000859,1,33,9509
1,1000802
0,1000860,0,27,9504
0,1000861,0,47,9503
1,1000861
0,1000862,1,31,9504
0,1000863,0,23,9500
0,1000864,1,15,9503
0,1000865,1,15,9503
0,1000866,1,31,9499
0,1000867,0,28,9495
0,1000868,0,28,9495
0,1000869,1,2,9497
0,1000870,1,22,9497
0,1000871,1,5,9495
0,1000872,0,22,9493
1,1000015
0,1000873,1,26,9498
0,1000874,0,16,9492
0,1000875,1,28,9496
0,1000876,1,42,9497
0,1000877,0,26,9490
0,1000878,1,38,9495
0,1000879,1,21,9492
1,1000728
0,1000880,0,16,9486
1,1000414
0,1000881,0,37,9483
1,1000602
0,1000882,1,49,9485
0,1000883,1,2,9490
1,1000679
1,1000389
0,1000884,1,4,9485
0,1000885,1,9,9485
1,1000097
0,1000886,1,37,9486
1,1000443
0,1000887,0,26,9477
0,1000888,0,38,9478
0,1000889,0,35,9478
0,1000890,1,15,9481
1,1000778
1,1000626
0,1000891,0,47,9478
0,1000892,0,43,9479
0,1000893,1,10,9482
0,1000894,1,48,9484
0,1000895,0,28,9477
1,1000805
1,1000772
1,1000760
0,1000896,0,26,9477
0,1000897,0,18,9479
0,1000898,0,41,9479
1,1000050
0,1000899,0,39,9475
0,1000900,1,21,9478
0,1000901,1,3,9478
0,1000902,1,12,9476
0,1000903,1,23,9478
0,1000904,0,39,9475
0,1000905,0,30,9472
0,1000906,0,3,9469
0,1000907,0,36,9470
0,1000908,0,17,9469
1,1000051
0,1000909,0,16,9472
1,1000575
0,1000910,1,5,9477
0,1000911,0,24,9468
0,1000912,0,33,9470
0,1000913,0,23,9467
0,1000914,1,6,9473
0,1000915,1,37,9470
0,1000916,1,27,9470
1,1000609
1,1000460
0,1000917,1,35,9471
1,1000428
1,1000582
0,1000918,0,10,9465
0,1000919,1,22,9471
0,1000920,0,28,9464
